order,species,iucn_status
Carnivora,Herpestes_smithii,LC
Carnivora,Herpestes_urva,LC
Carnivora,Herpestes_vitticollis,LC
Chiroptera,Hesperoptenus_blanfordi,LC
Chiroptera,Hesperoptenus_doriae,DD
Chiroptera,Hesperoptenus_gaskelli,DD
Chiroptera,Hesperoptenus_tickelli,LC
Chiroptera,Hesperoptenus_tomesi,VU
Rodentia,Heterocephalus_glaber,LC
Rodentia,Heterogeomys_cherriei,LC
Rodentia,Heterogeomys_dariensis,LC
Hyracoidea,Heterohyrax_brucei,LC
Rodentia,Heteromys_adspersus,LC
Rodentia,Heteromys_anomalus,LC
Rodentia,Heteromys_australis,LC
Rodentia,Heteromys_desmarestianus,LC
Rodentia,Heteromys_gaumeri,LC
Rodentia,Heteromys_irroratus,LC
Rodentia,Heteromys_nelsoni,EN
Rodentia,Heteromys_oasicus,EN
Rodentia,Heteromys_oresterus,LC
Rodentia,Heteromys_pictus,LC
Rodentia,Heteromys_salvini,LC
Rodentia,Heteromys_spectabilis,EN
Rodentia,Heteromys_teleus,VU
Rodentia,Heteropsomys_insulans,EX
Cetartiodactyla,Hexaprotodon_sivalensis,DD
Rodentia,Hexolobodon_phenax,EX
Rodentia,HexolobodontinaeGen_spA,DD
Perissodactyla,Hippidion_devillei,DD
Perissodactyla,Hippidion_principale,DD
Cetartiodactyla,Hippocamelus_antisensis,VU
Cetartiodactyla,Hippocamelus_bisulcus,EN
Cetartiodactyla,Hippopotamus_amphibius,VU
Cetartiodactyla,Hippopotamus_lemerlei,EX
Cetartiodactyla,Hippopotamus_madagascariensis,EX
Chiroptera,Hipposideros_abae,LC
Chiroptera,Hipposideros_armiger,LC
Chiroptera,Hipposideros_ater,LC
Chiroptera,Hipposideros_beatus,LC
Chiroptera,Hipposideros_bicolor,LC
Chiroptera,Hipposideros_boeadii,DD
Chiroptera,Hipposideros_breviceps,DD
Chiroptera,Hipposideros_caffer,LC
Chiroptera,Hipposideros_calcaratus,LC
Chiroptera,Hipposideros_camerunensis,DD
Chiroptera,Hipposideros_cervinus,LC
Chiroptera,Hipposideros_cineraceus,LC
Chiroptera,Hipposideros_commersoni,NT
Chiroptera,Hipposideros_coronatus,DD
Chiroptera,Hipposideros_corynophyllus,DD
Chiroptera,Hipposideros_coxi,EN
Chiroptera,Hipposideros_crumeniferus,DD
Chiroptera,Hipposideros_curtus,VU
Chiroptera,Hipposideros_cyclops,LC
Chiroptera,Hipposideros_demissus,VU
Chiroptera,Hipposideros_diadema,LC
Chiroptera,Hipposideros_dinops,DD
Chiroptera,Hipposideros_doriae,NT
Chiroptera,Hipposideros_durgadasi,VU
Chiroptera,Hipposideros_dyacorum,LC
Chiroptera,Hipposideros_edwardshilli,DD
Chiroptera,Hipposideros_fuliginosus,LC
Chiroptera,Hipposideros_fulvus,LC
Chiroptera,Hipposideros_galeritus,LC
Chiroptera,Hipposideros_gigas,LC
Chiroptera,Hipposideros_grandis,LC
Chiroptera,Hipposideros_halophyllus,VU
Chiroptera,Hipposideros_hypophyllus,CR
Chiroptera,Hipposideros_inexpectatus,DD
Chiroptera,Hipposideros_inornatus,VU
Chiroptera,Hipposideros_jonesi,NT
Chiroptera,Hipposideros_khaokhouayensis,VU
Chiroptera,Hipposideros_lamottei,CR
Chiroptera,Hipposideros_lankadiva,LC
Chiroptera,Hipposideros_larvatus,LC
Chiroptera,Hipposideros_lekaguli,NT
Chiroptera,Hipposideros_lylei,LC
Chiroptera,Hipposideros_macrobullatus,DD
Chiroptera,Hipposideros_madurae,LC
Chiroptera,Hipposideros_maggietaylorae,LC
Chiroptera,Hipposideros_marisae,VU
Chiroptera,Hipposideros_megalotis,LC
Chiroptera,Hipposideros_muscinus,DD
Chiroptera,Hipposideros_nequam,DD
Chiroptera,Hipposideros_obscurus,LC
Chiroptera,Hipposideros_orbiculus,VU
Chiroptera,Hipposideros_papua,LC
Chiroptera,Hipposideros_pelingensis,NT
Chiroptera,Hipposideros_pomona,LC
Chiroptera,Hipposideros_pratti,LC
Chiroptera,Hipposideros_pygmaeus,LC
Chiroptera,Hipposideros_ridleyi,VU
Chiroptera,Hipposideros_rotalis,LC
Chiroptera,Hipposideros_ruber,LC
Chiroptera,Hipposideros_scutinares,VU
Chiroptera,Hipposideros_semoni,DD
Chiroptera,Hipposideros_sorenseni,VU
Chiroptera,Hipposideros_speoris,LC
Chiroptera,Hipposideros_stenotis,LC
Chiroptera,Hipposideros_sumbae,LC
Chiroptera,Hipposideros_thomensis,LC
Chiroptera,Hipposideros_turpis,NT
Chiroptera,Hipposideros_vittatus,NT
Chiroptera,Hipposideros_wollastoni,LC
Cetartiodactyla,Hippotragus_equinus,LC
Cetartiodactyla,Hippotragus_leucophaeus,EX
Cetartiodactyla,Hippotragus_niger,LC
Chiroptera,Histiotus_alienus,DD
Chiroptera,Histiotus_humboldti,DD
Chiroptera,Histiotus_laephotis,NT
Chiroptera,Histiotus_macrotus,LC
Chiroptera,Histiotus_magellanicus,LC
Chiroptera,Histiotus_montanus,LC
Chiroptera,Histiotus_velatus,DD
Carnivora,Histriophoca_fasciata,LC
Rodentia,Hodomys_alleni,LC
Cingulata,Holmesina_occidentalis,DD
Cingulata,Holmesina_paulacoutoi,DD
Cingulata,Holmesina_septentrionalis,DD
Rodentia,Holochilus_brasiliensis,LC
Rodentia,Holochilus_chacarius,LC
Rodentia,Holochilus_sciureus,LC
Primates,Homo_floresiensis,DD
Primates,Homo_neanderthalensis,DD
Primates,Homo_sapiens,LC
Primates,Homo_spDenisova,DD
Carnivora,Homotherium_latidens,DD
Carnivora,Homotherium_serum,DD
Primates,Hoolock_hoolock,EN
Primates,Hoolock_leuconedys,VU
Rodentia,Hoplomys_gymnurus,LC
Cingulata,Hoplophorus_euphractus,DD
Afrosoricida,Huetia_leucorhina,DD
Carnivora,Hyaena_hyaena,NT
Rodentia,Hybomys_badius,EN
Rodentia,Hybomys_basilii,EN
Rodentia,Hybomys_lunaris,VU
Rodentia,Hybomys_planifrons,LC
Rodentia,Hybomys_trivirgatus,LC
Rodentia,Hybomys_univittatus,LC
Carnivora,Hydrictis_maculicollis,NT
Rodentia,Hydrochoerus_hydrochaeris,LC
Rodentia,Hydrochoerus_isthmius,DD
Sirenia,Hydrodamalis_gigas,EX
Rodentia,Hydromys_chrysogaster,LC
Rodentia,Hydromys_hussoni,DD
Rodentia,Hydromys_neobritannicus,DD
Rodentia,Hydromys_ziegleri,DD
Cetartiodactyla,Hydropotes_inermis,VU
Carnivora,Hydrurga_leptonyx,LC
Cetartiodactyla,Hyemoschus_aquaticus,LC
Didelphimorphia,Hyladelphys_kalinowskii,LC
Rodentia,Hylaeamys_acritus,DD
Rodentia,Hylaeamys_laticeps,NT
Rodentia,Hylaeamys_megacephalus,LC
Rodentia,Hylaeamys_oniscus,VU
Rodentia,Hylaeamys_perenensis,LC
Rodentia,Hylaeamys_tatei,DD
Rodentia,Hylaeamys_yunganus,LC
Primates,Hylobates_agilis,EN
Primates,Hylobates_albibarbis,EN
Primates,Hylobates_klossii,EN
Primates,Hylobates_lar,EN
Primates,Hylobates_moloch,EN
Primates,Hylobates_muelleri,EN
Primates,Hylobates_pileatus,EN
Cetartiodactyla,Hylochoerus_meinertzhageni,LC
Eulipotyphla,Hylomys_megalotis,DD
Eulipotyphla,Hylomys_parvus,VU
Eulipotyphla,Hylomys_suillus,LC
Rodentia,Hylomyscus_aeta,LC
Rodentia,Hylomyscus_alleni,LC
Rodentia,Hylomyscus_baeri,EN
Rodentia,Hylomyscus_carillus,LC
Rodentia,Hylomyscus_denniae,LC
Rodentia,Hylomyscus_grandis,CR
Rodentia,Hylomyscus_pamfi,DD
Rodentia,Hylomyscus_parvus,LC
Rodentia,Hylomyscus_stella,LC
Rodentia,Hylomyscus_walterverheyeni,LC
Chiroptera,Hylonycteris_underwoodi,LC
Rodentia,Hylopetes_alboniger,LC
Rodentia,Hylopetes_bartelsi,DD
Rodentia,Hylopetes_lepidus,DD
Rodentia,Hylopetes_nigripes,NT
Rodentia,Hylopetes_phayrei,LC
Rodentia,Hylopetes_platyurus,DD
Rodentia,Hylopetes_sipora,EN
Rodentia,Hylopetes_spadiceus,LC
Rodentia,Hylopetes_winstoni,DD
Rodentia,Hyomys_dammermani,DD
Rodentia,Hyomys_goliath,LC
Rodentia,Hyosciurus_heinrichi,LC
Rodentia,Hyosciurus_ileile,VU
Rodentia,Hyperacrius_fertilis,NT
Rodentia,Hyperacrius_wynnei,LC
Cetartiodactyla,Hyperoodon_ampullatus,DD
Cetartiodactyla,Hyperoodon_planifrons,LC
Rodentia,Hypogeomys_antimena,EN
Rodentia,Hypogeomys_australis,DD
Chiroptera,Hypsignathus_monstrosus,LC
Diprotodontia,Hypsiprymnodon_moschatus,LC
Chiroptera,Hypsugo_anthonyi,DD
Chiroptera,Hypsugo_joffrei,DD
Chiroptera,Hypsugo_kitcheneri,DD
Chiroptera,Hypsugo_lophurus,DD
Chiroptera,Hypsugo_macrotis,DD
Chiroptera,Hypsugo_savii,LC
Chiroptera,Hypsugo_vordermanni,DD
Rodentia,Hystrix_africaeaustralis,LC
Rodentia,Hystrix_brachyura,LC
Rodentia,Hystrix_crassispinis,LC
Rodentia,Hystrix_cristata,LC
Rodentia,Hystrix_indica,LC
Rodentia,Hystrix_javanica,LC
Rodentia,Hystrix_kiangsenensis,DD
Rodentia,Hystrix_pumila,VU
Rodentia,Hystrix_refossa,DD
Rodentia,Hystrix_sumatrae,LC
Chiroptera,Ia_io,LC
Carnivora,Ichneumia_albicauda,LC
Rodentia,Ichthyomys_hydrobates,NT
Rodentia,Ichthyomys_pittieri,VU
Rodentia,Ichthyomys_stolzmanni,DD
Rodentia,Ichthyomys_tweedii,DD
Rodentia,Ictidomys_mexicanus,LC
Rodentia,Ictidomys_tridecemlineatus,LC
Carnivora,Ictonyx_libycus,LC
Carnivora,Ictonyx_striatus,LC
Chiroptera,Idionycteris_phyllotis,LC
Rodentia,Idiurus_macrotis,LC
Rodentia,Idiurus_zenkeri,LC
Cetartiodactyla,Indopacetus_pacificus,DD
Primates,Indri_indri,CR
Cetartiodactyla,Inia_geoffrensis,DD
Primates,Insulacebus_toussaintiana,DD
Rodentia,Iomys_horsfieldii,LC
Rodentia,Iomys_sipora,EN
Rodentia,Irenomys_tarsalis,LC
Rodentia,Isolobodon_montanus,EX
Rodentia,Isolobodon_portoricensis,EX
Peramelemorphia,Isoodon_auratus,VU
Peramelemorphia,Isoodon_macrourus,LC
Peramelemorphia,Isoodon_obesulus,LC
Rodentia,Isothrix_barbarabrownae,DD
Rodentia,Isothrix_bistriata,LC
Rodentia,Isothrix_negrensis,LC
Rodentia,Isothrix_orinoci,DD
Rodentia,Isothrix_pagurus,LC
Rodentia,Isothrix_sinnamariensis,LC
Rodentia,Isthmomys_flavidus,NT
Rodentia,Isthmomys_pirrensis,LC
Rodentia,Jaculus_blanfordi,LC
Rodentia,Jaculus_jaculus,LC
Rodentia,Jaculus_orientalis,LC
Rodentia,Jaculus_thaleri,DD
Rodentia,Juliomys_pictipes,LC
Rodentia,Juliomys_rimofrons,VU
Rodentia,Juscelinomys_candango,EX
Rodentia,Juscelinomys_guaporensis,DD
Rodentia,Juscelinomys_huanchacae,DD
Rodentia,Kadarsanomys_sodyi,VU
Rodentia,Kannabateomys_amblyonyx,LC
Chiroptera,Kerivoula_africana,EN
Chiroptera,Kerivoula_agnella,DD
Chiroptera,Kerivoula_argentata,LC
Chiroptera,Kerivoula_cuprosa,DD
Chiroptera,Kerivoula_eriophora,DD
Chiroptera,Kerivoula_flora,VU
Chiroptera,Kerivoula_hardwickii,LC
Chiroptera,Kerivoula_intermedia,NT
Chiroptera,Kerivoula_kachinensis,LC
Chiroptera,Kerivoula_krauensis,DD
Chiroptera,Kerivoula_lanosa,LC
Chiroptera,Kerivoula_lenis,LC
Chiroptera,Kerivoula_minuta,NT
Chiroptera,Kerivoula_muscina,LC
Chiroptera,Kerivoula_myrella,DD
Chiroptera,Kerivoula_papillosa,LC
Chiroptera,Kerivoula_pellucida,NT
Chiroptera,Kerivoula_phalaena,LC
Chiroptera,Kerivoula_picta,LC
Chiroptera,Kerivoula_smithii,LC
Chiroptera,Kerivoula_titania,LC
Chiroptera,Kerivoula_whiteheadi,LC
Rodentia,Kerodon_acrobata,DD
Rodentia,Kerodon_rupestris,LC
Cetartiodactyla,Kobus_ellipsiprymnus,LC
Cetartiodactyla,Kobus_kob,LC
Cetartiodactyla,Kobus_leche,LC
Cetartiodactyla,Kobus_megaceros,EN
Cetartiodactyla,Kobus_vardonii,NT
Cetartiodactyla,Kogia_breviceps,DD
Cetartiodactyla,Kogia_sima,DD
Cetartiodactyla,Kolpochoerus_majus,DD
Rodentia,Komodomys_rintjanus,VU
Rodentia,Kunsia_fronto,EN
Rodentia,Kunsia_tomentosus,LC
Chiroptera,Laephotis_angolensis,DD
Chiroptera,Laephotis_botswanae,LC
Chiroptera,Laephotis_namibensis,LC
Chiroptera,Laephotis_wintoni,LC
Cetartiodactyla,Lagenodelphis_hosei,LC
Cetartiodactyla,Lagenorhynchus_acutus,LC
Cetartiodactyla,Lagenorhynchus_albirostris,LC
Cetartiodactyla,Lagenorhynchus_australis,DD
Cetartiodactyla,Lagenorhynchus_cruciger,LC
Cetartiodactyla,Lagenorhynchus_obliquidens,LC
Cetartiodactyla,Lagenorhynchus_obscurus,DD
Rodentia,Lagidium_ahuacaense,DD
Rodentia,Lagidium_viscacia,LC
Rodentia,Lagidium_wolffsohni,DD
Diprotodontia,Lagorchestes_asomatus,EX
Diprotodontia,Lagorchestes_conspicillatus,LC
Diprotodontia,Lagorchestes_hirsutus,VU
Diprotodontia,Lagorchestes_leporides,EX
Rodentia,Lagostomus_crassus,EX
Rodentia,Lagostomus_maximus,LC
Diprotodontia,Lagostrophus_fasciatus,VU
Primates,Lagothrix_cana,EN
Primates,Lagothrix_lagotricha,VU
Primates,Lagothrix_lugens,CR
Primates,Lagothrix_poeppigii,VU
Rodentia,Lagurus_lagurus,LC
Cetartiodactyla,Lama_guanicoe,LC
Rodentia,Lamottemys_okuensis,EN
Chiroptera,Lampronycteris_brachyotis,LC
Rodentia,Laonastes_aenigmamus,LC
Rodentia,Lariscus_hosei,NT
Rodentia,Lariscus_insignis,LC
Rodentia,Lariscus_niobe,DD
Rodentia,Lariscus_obscurus,NT
Chiroptera,Lasionycteris_noctivagans,LC
Rodentia,Lasiopodomys_brandtii,LC
Rodentia,Lasiopodomys_fuscus,LC
Rodentia,Lasiopodomys_mandarinus,LC
Diprotodontia,Lasiorhinus_krefftii,CR
Diprotodontia,Lasiorhinus_latifrons,NT
Chiroptera,Lasiurus_atratus,LC
Chiroptera,Lasiurus_blossevillii,LC
Chiroptera,Lasiurus_borealis,LC
Chiroptera,Lasiurus_castaneus,DD
Chiroptera,Lasiurus_cinereus,LC
Chiroptera,Lasiurus_degelidus,VU
Chiroptera,Lasiurus_ebenus,DD
Chiroptera,Lasiurus_ega,LC
Chiroptera,Lasiurus_egregius,DD
Chiroptera,Lasiurus_insularis,VU
Chiroptera,Lasiurus_intermedius,LC
Chiroptera,Lasiurus_minor,VU
Chiroptera,Lasiurus_pfeifferi,NT
Chiroptera,Lasiurus_seminolus,LC
Chiroptera,Lasiurus_varius,LC
Chiroptera,Lasiurus_xanthinus,LC
Chiroptera,Latidens_salimalii,EN
Chiroptera,Lavia_frons,LC
Rodentia,Leggadina_forresti,LC
Rodentia,Leggadina_lakedownensis,LC
Rodentia,Leimacomys_buettneri,DD
Rodentia,Lemmiscus_curtatus,LC
Rodentia,Lemmus_amurensis,LC
Rodentia,Lemmus_lemmus,LC
Rodentia,Lemmus_portenkoi,DD
Rodentia,Lemmus_sibiricus,LC
Rodentia,Lemmus_trimucronatus,LC
Rodentia,Lemniscomys_barbarus,LC
Rodentia,Lemniscomys_bellieri,LC
Rodentia,Lemniscomys_griselda,LC
Rodentia,Lemniscomys_hoogstraali,DD
Rodentia,Lemniscomys_linulus,LC
Rodentia,Lemniscomys_macculus,LC
Rodentia,Lemniscomys_mittendorfi,VU
Rodentia,Lemniscomys_rosalia,LC
Rodentia,Lemniscomys_roseveari,DD
Rodentia,Lemniscomys_striatus,LC
Rodentia,Lemniscomys_zebra,LC
Primates,Lemur_catta,EN
Rodentia,Lenomys_meyeri,LC
Rodentia,Lenothrix_canus,LC
Rodentia,Lenoxus_apicalis,LC
Primates,Leontopithecus_caissara,CR
Primates,Leontopithecus_chrysomelas,EN
Primates,Leontopithecus_chrysopygus,EN
Primates,Leontopithecus_rosalia,EN
Carnivora,Leopardus_amnicola,DD
Carnivora,Leopardus_colocolo,NT
Carnivora,Leopardus_geoffroyi,LC
Carnivora,Leopardus_guigna,VU
Carnivora,Leopardus_guttulus,VU
Carnivora,Leopardus_jacobita,EN
Carnivora,Leopardus_pardalis,LC
Carnivora,Leopardus_tigrinus,VU
Carnivora,Leopardus_wiedii,NT
Rodentia,Leopoldamys_ciliatus,LC
Rodentia,Leopoldamys_diwangkarai,DD
Rodentia,Leopoldamys_edwardsi,LC
Rodentia,Leopoldamys_milleti,LC
Rodentia,Leopoldamys_neilli,LC
Rodentia,Leopoldamys_sabanus,LC
Rodentia,Leopoldamys_siporanus,VU
Primates,Lepilemur_aeeclis,VU
Primates,Lepilemur_ahmansonorum,EN
Primates,Lepilemur_ankaranensis,EN
Primates,Lepilemur_betsileo,EN
Primates,Lepilemur_dorsalis,VU
Primates,Lepilemur_edwardsi,EN
Primates,Lepilemur_fleuretae,CR
Primates,Lepilemur_grewcockorum,EN
Primates,Lepilemur_hollandorum,EN
Primates,Lepilemur_hubbardorum,EN
Primates,Lepilemur_jamesorum,CR
Primates,Lepilemur_leucopus,EN
Primates,Lepilemur_microdon,EN
Primates,Lepilemur_milanoii,EN
Primates,Lepilemur_mittermeieri,EN
Primates,Lepilemur_mustelinus,NT
Primates,Lepilemur_otto,EN
Primates,Lepilemur_petteri,VU
Primates,Lepilemur_randrianasoloi,EN
Primates,Lepilemur_ruficaudatus,VU
Primates,Lepilemur_sahamalazensis,CR
Primates,Lepilemur_scottorum,EN
Primates,Lepilemur_seali,VU
Primates,Lepilemur_septentrionalis,CR
Primates,Lepilemur_tymerlachsoni,CR
Primates,Lepilemur_wrightae,EN
Rodentia,Leporillus_apicalis,EX
Rodentia,Leporillus_conditor,NT
Carnivora,Leptailurus_serval,LC
Rodentia,Leptomys_elegans,LC
Rodentia,Leptomys_ernstmayri,LC
Rodentia,Leptomys_signatus,LC
Carnivora,Leptonychotes_weddellii,LC
Chiroptera,Leptonycteris_curasoae,VU
Chiroptera,Leptonycteris_nivalis,EN
Chiroptera,Leptonycteris_yerbabuenae,NT
Lagomorpha,Lepus_alleni,LC
Lagomorpha,Lepus_americanus,LC
Lagomorpha,Lepus_arcticus,LC
Lagomorpha,Lepus_brachyurus,LC
Lagomorpha,Lepus_californicus,LC
Lagomorpha,Lepus_callotis,NT
Lagomorpha,Lepus_capensis,LC
Lagomorpha,Lepus_castroviejoi,VU
Lagomorpha,Lepus_comus,LC
Lagomorpha,Lepus_coreanus,LC
Lagomorpha,Lepus_corsicanus,VU
Lagomorpha,Lepus_europaeus,LC
Lagomorpha,Lepus_fagani,DD
Lagomorpha,Lepus_flavigularis,EN
Lagomorpha,Lepus_granatensis,LC
Lagomorpha,Lepus_habessinicus,LC
Lagomorpha,Lepus_hainanus,EN
Lagomorpha,Lepus_insularis,NT
Lagomorpha,Lepus_mandshuricus,LC
Lagomorpha,Lepus_nigricollis,LC
Lagomorpha,Lepus_oiostolus,LC
Lagomorpha,Lepus_othus,LC
Lagomorpha,Lepus_peguensis,LC
Lagomorpha,Lepus_saxatilis,LC
Lagomorpha,Lepus_sinensis,LC
Lagomorpha,Lepus_starcki,LC
Lagomorpha,Lepus_tibetanus,LC
Lagomorpha,Lepus_timidus,LC
Lagomorpha,Lepus_tolai,LC
Lagomorpha,Lepus_townsendii,LC
Lagomorpha,Lepus_victoriae,LC
Lagomorpha,Lepus_yarkandensis,NT
Didelphimorphia,Lestodelphys_halli,LC
Pilosa,Lestodon_armatus,DD
Paucituberculata,Lestoros_inca,LC
Carnivora,Liberiictis_kuhni,VU
Chiroptera,Lichonycteris_obscura,LC
Afrosoricida,Limnogale_mergulus,VU
Rodentia,Limnomys_bryophilus,LC
Rodentia,Limnomys_sibuanus,LC
Chiroptera,Lionycteris_spurrelli,LC
Cetartiodactyla,Lipotes_vexillifer,CR
Cetartiodactyla,Lissodelphis_borealis,LC
Cetartiodactyla,Lissodelphis_peronii,DD
Chiroptera,Lissonycteris_angolensis,LC
Cetartiodactyla,Litocranius_walleri,NT
Carnivora,Lobodon_carcinophaga,LC
Chiroptera,Lonchophylla_bokermanni,EN
Chiroptera,Lonchophylla_chocoana,DD
Chiroptera,Lonchophylla_concava,LC
Chiroptera,Lonchophylla_dekeyseri,EN
Chiroptera,Lonchophylla_handleyi,LC
Chiroptera,Lonchophylla_hesperia,NT
Chiroptera,Lonchophylla_mordax,NT
Chiroptera,Lonchophylla_orcesi,DD
Chiroptera,Lonchophylla_robusta,LC
Chiroptera,Lonchophylla_thomasi,LC
Chiroptera,Lonchorhina_aurita,LC
Chiroptera,Lonchorhina_fernandezi,EN
Chiroptera,Lonchorhina_inusitata,DD
Chiroptera,Lonchorhina_marinkellei,VU
Chiroptera,Lonchorhina_orinocensis,VU
Rodentia,Lonchothrix_emiliae,LC
Carnivora,Lontra_canadensis,LC
Carnivora,Lontra_felina,EN
Carnivora,Lontra_longicaudis,NT
Carnivora,Lontra_provocax,EN
Rodentia,Lophiomys_imhausi,LC
Primates,Lophocebus_albigena,LC
Primates,Lophocebus_aterrimus,NT
Chiroptera,Lophostoma_brasiliense,LC
Chiroptera,Lophostoma_carrikeri,LC
Chiroptera,Lophostoma_evotis,LC
Chiroptera,Lophostoma_kalkoae,DD
Chiroptera,Lophostoma_occidentalis,NT
Chiroptera,Lophostoma_schulzi,LC
Chiroptera,Lophostoma_silvicolum,LC
Rodentia,Lophuromys_brevicaudus,NT
Rodentia,Lophuromys_chrysopus,LC
Rodentia,Lophuromys_cinereus,DD
Rodentia,Lophuromys_dieterleni,EN
Rodentia,Lophuromys_eisentrauti,CR
Rodentia,Lophuromys_flavopunctatus,LC
Rodentia,Lophuromys_huttereri,LC
Rodentia,Lophuromys_luteogaster,LC
Rodentia,Lophuromys_medicaudatus,VU
Rodentia,Lophuromys_melanonyx,VU
Rodentia,Lophuromys_nudicaudus,LC
Rodentia,Lophuromys_rahmi,NT
Rodentia,Lophuromys_roseveari,LC
Rodentia,Lophuromys_sikapusi,LC
Rodentia,Lophuromys_woosnami,LC
Rodentia,Lorentzimys_nouhuysi,LC
Primates,Loris_lydekkerianus,LC
Primates,Loris_tardigradus,EN
Proboscidea,Loxodonta_africana,VU
Rodentia,Loxodontomys_micropus,LC
Rodentia,Loxodontomys_pikumche,LC
Rodentia,Lundomys_molitor,LC
Carnivora,Lutra_lutra,NT
Carnivora,Lutra_sumatrana,EN
Didelphimorphia,Lutreolina_crassicaudata,LC
Didelphimorphia,Lutreolina_massoia,LC
Carnivora,Lutrogale_perspicillata,VU
Carnivora,Lycalopex_culpaeus,LC
Carnivora,Lycalopex_fulvipes,EN
Carnivora,Lycalopex_griseus,LC
Carnivora,Lycalopex_gymnocercus,LC
Carnivora,Lycalopex_sechurae,NT
Carnivora,Lycalopex_vetulus,LC
Carnivora,Lycaon_pictus,EN
Carnivora,Lyncodon_patagonicus,LC
Carnivora,Lynx_canadensis,LC
Carnivora,Lynx_lynx,LC
Carnivora,Lynx_pardinus,EN
Carnivora,Lynx_rufus,LC
Primates,Macaca_arctoides,VU
Primates,Macaca_assamensis,NT
Primates,Macaca_cyclopis,LC
Primates,Macaca_fascicularis,LC
Primates,Macaca_fuscata,LC
Primates,Macaca_hecki,VU
Primates,Macaca_leonina,VU
Primates,Macaca_maura,EN
Primates,Macaca_mulatta,LC
Primates,Macaca_munzala,EN
Primates,Macaca_nemestrina,VU
Primates,Macaca_nigra,CR
Primates,Macaca_nigrescens,VU
Primates,Macaca_ochreata,VU
Primates,Macaca_pagensis,CR
Primates,Macaca_radiata,LC
Primates,Macaca_siberu,VU
Primates,Macaca_silenus,EN
Primates,Macaca_sinica,EN
Primates,Macaca_sylvanus,EN
Primates,Macaca_thibetana,NT
Primates,Macaca_tonkeana,VU
Litopterna,Macrauchenia_patachonica,DD
Chiroptera,Macroderma_gigas,VU
Carnivora,Macrogalidia_musschenbroekii,VU
Chiroptera,Macroglossus_minimus,LC
Chiroptera,Macroglossus_sobrinus,LC
Chiroptera,Macrophyllum_macrophyllum,LC
Diprotodontia,Macropus_agilis,LC
Diprotodontia,Macropus_antilopinus,LC
Diprotodontia,Macropus_bernardus,NT
Diprotodontia,Macropus_dorsalis,LC
Diprotodontia,Macropus_eugenii,LC
Diprotodontia,Macropus_ferragus,DD
Diprotodontia,Macropus_fuliginosus,LC
Diprotodontia,Macropus_giganteus,LC
Diprotodontia,Macropus_greyi,EX
Diprotodontia,Macropus_irma,LC
Diprotodontia,Macropus_parma,NT
Diprotodontia,Macropus_parryi,LC
Diprotodontia,Macropus_pearsoni,DD
Diprotodontia,Macropus_robustus,LC
Diprotodontia,Macropus_rufogriseus,LC
Diprotodontia,Macropus_rufus,LC
Macroscelidea,Macroscelides_flavicaudatus,LC
Macroscelidea,Macroscelides_micus,LC
Macroscelidea,Macroscelides_proboscideus,LC
Rodentia,Macrotarsomys_bastardi,LC
Rodentia,Macrotarsomys_ingens,EN
Rodentia,Macrotarsomys_petteri,DD
Peramelemorphia,Macrotis_lagotis,VU
Peramelemorphia,Macrotis_leucura,EX
Chiroptera,Macrotus_californicus,LC
Chiroptera,Macrotus_waterhousii,LC
Rodentia,Macruromys_elegans,DD
Rodentia,Macruromys_major,LC
Cetartiodactyla,Madoqua_guentheri,LC
Cetartiodactyla,Madoqua_kirkii,LC
Cetartiodactyla,Madoqua_piacentinii,DD
Cetartiodactyla,Madoqua_saltiana,LC
Rodentia,Madromys_blanfordi,LC
Rodentia,Makalata_didelphoides,LC
Rodentia,Makalata_macrura,LC
Rodentia,Makalata_obscura,DD
Rodentia,Malacomys_cansdalei,LC
Rodentia,Malacomys_edwardsi,LC
Rodentia,Malacomys_longipes,LC
Rodentia,Malacothrix_typica,LC
Rodentia,Mallomys_aroaensis,LC
Rodentia,Mallomys_gunung,EN
Rodentia,Mallomys_istapantap,LC
Rodentia,Mallomys_rothschildi,LC
Rodentia,Malpaisomys_insularis,DD
Rodentia,Mammelomys_lanosus,LC
Rodentia,Mammelomys_rattoides,LC
Proboscidea,Mammut_americanum,DD
Proboscidea,Mammuthus_columbi,DD
Proboscidea,Mammuthus_exilis,DD
Proboscidea,Mammuthus_primigenius,DD
Primates,Mandrillus_leucophaeus,EN
Primates,Mandrillus_sphinx,VU
Pholidota,Manis_crassicaudata,EN
Pholidota,Manis_culionensis,EN
Pholidota,Manis_javanica,CR
Pholidota,Manis_paleojavanica,DD
Pholidota,Manis_pentadactyla,CR
Diprotodontia,Maokopia_ronaldi,DD
Rodentia,Margaretamys_beccarii,VU
Rodentia,Margaretamys_elegans,NT
Rodentia,Margaretamys_parvus,DD
Didelphimorphia,Marmosa_alstoni,LC
Didelphimorphia,Marmosa_andersoni,DD
Didelphimorphia,Marmosa_constantiae,LC
Didelphimorphia,Marmosa_demerarae,LC
Didelphimorphia,Marmosa_lepida,LC
Didelphimorphia,Marmosa_mexicana,LC
Didelphimorphia,Marmosa_murina,LC
Didelphimorphia,Marmosa_paraguayanus,LC
Didelphimorphia,Marmosa_phaea,VU
Didelphimorphia,Marmosa_quichua,LC
Didelphimorphia,Marmosa_regina,LC
Didelphimorphia,Marmosa_robinsoni,LC
